Customer ID,Category_Footwear,Dominant_Season_Fall,Dominant_Season_Summer,Dominant_Season_Spring,Dominant_Season_Winter,Category_Clothing,Category_Accessories,Age,Customer_Loyalty_Score,Previous_Purchases,Size_encoded,Gender_Female,Category_Outerwear,Discount_Applied_encoded,Interaction_Score
2119,0,1,0,0,0,1,0,0.8076923076923078,0.3004081632653061,0.5510204081632653,1,0,0,0,0.5660000000000001
2120,0,0,1,0,0,0,1,0.7692307692307693,0.6857142857142858,0.7142857142857142,1,0,0,0,0.41875
2121,0,0,1,0,0,0,1,0.6730769230769232,0.3820408163265306,0.7551020408163265,2,0,0,0,0.4605000000000001
2122,0,0,1,0,0,0,1,0.4807692307692308,0.4130612244897959,0.6326530612244897,1,0,0,0,0.4600000000000001
2123,0,1,0,0,0,0,0,0.2692307692307693,0.6546938775510205,0.836734693877551,0,0,1,0,0.48
2124,0,0,0,1,0,0,0,0.6923076923076924,0.5714285714285715,0.4285714285714285,0,0,1,0,0.5272500000000001
2125,0,1,0,0,0,1,0,0.5576923076923077,0.2514285714285714,0.4285714285714285,1,0,0,0,0.6260000000000001
2126,0,0,0,1,0,0,0,0.7500000000000001,0.3248979591836735,0.6122448979591836,1,0,1,0,0.8952500000000001
2127,1,0,1,0,0,0,0,0.8653846153846155,0.3804081632653061,0.5510204081632653,3,0,0,0,0.5154999999999998
2128,1,0,0,1,0,0,0,1.0,0.6383673469387756,0.7959183673469387,1,0,0,0,0.6537499999999999
2129,0,0,0,1,0,0,0,0.8461538461538461,0.483265306122449,0.4081632653061224,0,0,1,0,0.15725
2130,0,1,0,0,0,1,0,0.4230769230769231,0.1697959183673469,0.2244897959183673,0,0,0,0,0.2227499999999998
2131,0,0,1,0,0,0,1,0.1346153846153846,0.2612244897959183,0.6530612244897959,0,0,0,0,0.5160000000000001
2132,0,0,0,1,0,1,0,0.0192307692307692,0.3053061224489796,0.1632653061224489,1,0,0,0,0.428
2133,0,1,0,0,0,1,0,0.1346153846153846,0.4342857142857143,0.2857142857142856,1,0,0,0,0.8672500000000001
2134,0,1,0,0,0,0,1,0.0576923076923077,0.0979591836734693,0.2448979591836734,1,0,0,0,0.4165
2135,1,1,0,0,0,0,0,0.7115384615384616,0.5175510204081633,0.693877551020408,3,0,0,0,0.1907499999999999
2136,0,0,0,0,1,0,1,0.3076923076923077,0.08,0.0,2,0,0,0,0.8654999999999999
2137,0,0,0,0,1,0,1,0.5576923076923077,0.4359183673469388,0.4897959183673469,1,0,0,0,0.3577499999999998
2138,0,1,0,0,0,1,0,0.1730769230769231,0.2351020408163265,0.3877551020408162,3,0,0,0,0.7042499999999998
2139,0,0,0,1,0,1,0,0.9423076923076924,0.3657142857142857,0.7142857142857142,1,0,0,0,0.1664999999999998
2140,1,0,0,1,0,0,0,0.4230769230769231,0.5812244897959185,0.6530612244897959,1,0,0,0,0.42125
2141,0,1,0,0,0,0,1,0.6730769230769232,0.5257142857142858,0.7142857142857142,1,0,0,0,0.5985000000000001
2142,0,0,1,0,0,1,0,0.1153846153846154,0.2530612244897959,0.6326530612244897,1,0,0,0,0.7404999999999999
2143,0,1,0,0,0,0,1,0.5576923076923077,0.2432653061224489,0.4081632653061224,1,0,0,0,0.57525
2144,1,1,0,0,0,0,0,0.6730769230769232,0.7836734693877552,0.9591836734693876,0,0,0,0,0.5365
2145,1,0,1,0,0,0,0,0.5576923076923077,0.2759183673469388,0.4897959183673469,0,0,0,0,0.3472500000000001
2146,0,1,0,0,0,1,0,0.3846153846153847,0.2530612244897959,0.6326530612244897,2,0,0,0,0.84275
2147,0,0,0,0,1,0,1,0.576923076923077,0.4391836734693877,0.8979591836734693,3,0,0,0,0.5992499999999998
2148,0,1,0,0,0,1,0,0.5576923076923077,0.2644897959183673,0.0612244897959183,2,0,0,0,0.7302500000000001
2149,0,0,0,0,1,1,0,0.0192307692307692,0.5469387755102042,0.3673469387755101,3,0,0,0,0.6817499999999999
2150,1,1,0,0,0,0,0,0.3846153846153847,0.32,0.0,0,0,0,0,0.42375
2151,0,0,0,0,1,1,0,0.7500000000000001,0.4097959183673469,0.2244897959183673,1,0,0,0,0.103
2152,0,1,0,0,0,1,0,1.0,0.2987755102040816,0.346938775510204,0,0,0,0,0.1705
2153,0,0,0,1,0,1,0,0.3846153846153847,0.742857142857143,0.8571428571428571,0,0,0,0,0.6649999999999999
2154,0,0,0,0,1,1,0,0.326923076923077,0.2448979591836734,0.6122448979591836,1,0,0,0,0.7535000000000001
2155,0,0,1,0,0,0,1,0.5384615384615385,0.3412244897959183,0.6530612244897959,1,0,0,0,0.4545
2156,0,1,0,0,0,0,1,0.2692307692307693,0.5273469387755102,0.9183673469387754,0,0,0,0,0.4522500000000001
2157,0,1,0,0,0,1,0,0.3846153846153847,0.726530612244898,0.8163265306122448,1,0,0,0,0.5442500000000001
2158,0,1,0,0,0,0,1,0.4423076923076924,0.566530612244898,0.8163265306122448,0,0,0,0,0.6000000000000001
2159,0,0,0,1,0,0,1,0.0192307692307692,0.3053061224489796,0.1632653061224489,3,0,0,0,0.8279999999999998
2160,0,0,0,0,1,1,0,0.0,0.2693877551020408,0.673469387755102,1,0,0,0,0.2825000000000001
2161,0,0,0,1,0,1,0,0.5192307692307693,0.1632653061224489,0.4081632653061224,0,0,0,0,0.494
2162,0,0,1,0,0,1,0,0.0961538461538462,0.2726530612244898,0.0816326530612244,2,0,0,0,0.54775
2163,0,0,0,1,0,1,0,0.8076923076923078,0.5730612244897959,0.6326530612244897,2,0,0,0,0.161
2164,1,0,1,0,0,0,0,0.6538461538461539,0.5110204081632653,0.8775510204081631,0,0,0,0,0.71
2165,1,1,0,0,0,0,0,0.4615384615384615,0.7673469387755103,0.9183673469387754,2,0,0,0,0.644
2166,0,0,0,0,1,1,0,0.2115384615384615,0.4146938775510204,0.836734693877551,1,0,0,0,0.6072500000000001
2167,0,1,0,0,0,0,0,0.25,0.8000000000000002,1.0,2,0,1,0,0.535
2168,0,1,0,0,0,1,0,0.2307692307692308,0.5012244897959184,0.6530612244897959,0,0,0,0,0.777
2169,0,1,0,0,0,0,1,0.0961538461538462,0.3330612244897959,0.6326530612244897,1,0,0,0,0.6504999999999999
2170,0,0,0,1,0,0,0,0.25,0.653061224489796,0.6326530612244897,1,0,1,0,0.1944999999999999
2171,0,0,0,1,0,1,0,0.4230769230769231,0.3738775510204081,0.7346938775510203,1,0,0,0,0.465
2172,0,0,0,1,0,1,0,0.4038461538461538,0.3053061224489796,0.1632653061224489,1,0,0,0,0.8804999999999998
2173,0,1,0,0,0,1,0,0.1923076923076924,0.2808163265306123,0.1020408163265306,2,0,0,0,0.3427499999999998
2174,0,0,0,1,0,0,1,0.0961538461538462,0.3657142857142857,0.7142857142857142,2,0,0,0,0.98875
2175,0,0,1,0,0,0,1,0.4615384615384615,0.0,0.0,2,0,0,0,0.2207499999999999
2176,0,0,1,0,0,1,0,0.9615384615384616,0.623673469387755,0.9591836734693876,1,0,0,0,0.3364999999999999
2177,0,1,0,0,0,0,1,0.1153846153846154,0.4310204081632653,0.8775510204081631,2,0,0,0,0.5182500000000001
2178,0,0,0,1,0,0,1,0.1153846153846154,0.4653061224489797,0.1632653061224489,3,0,0,0,0.41375
2179,0,0,1,0,0,0,1,0.0576923076923077,0.2530612244897959,0.6326530612244897,1,0,0,0,0.9085
2180,0,1,0,0,0,1,0,0.5961538461538463,0.2661224489795918,0.2653061224489795,0,0,0,0,0.3445
2181,0,0,0,1,0,0,0,0.4423076923076924,0.4228571428571429,0.8571428571428571,1,0,1,0,0.5117499999999999
2182,0,1,0,0,0,0,1,0.0769230769230769,0.653061224489796,0.6326530612244897,1,0,0,0,0.3572500000000002
2183,0,0,0,1,0,1,0,0.4615384615384615,0.6040816326530614,0.510204081632653,1,0,0,0,0.35225
2184,0,0,0,1,0,1,0,0.2307692307692308,0.1681632653061224,0.0204081632653061,1,0,0,0,0.67975
2185,1,0,1,0,0,0,0,0.3846153846153847,0.2024489795918367,0.3061224489795918,2,0,0,0,0.2485000000000001
2186,0,0,0,1,0,1,0,0.4230769230769231,0.48,1.0,1,0,0,0,0.045
2187,1,1,0,0,0,0,0,0.7115384615384616,0.1208163265306122,0.1020408163265306,3,0,0,0,0.51525
2188,0,0,0,1,0,1,0,0.3653846153846154,0.1551020408163265,0.3877551020408162,1,0,0,0,0.7495000000000002
2189,0,0,0,1,0,0,0,0.4423076923076924,0.3853061224489796,0.1632653061224489,1,0,1,0,0.7435
2190,0,0,0,1,0,1,0,0.3846153846153847,0.7755102040816328,0.9387755102040816,3,0,0,0,0.6975
2191,0,1,0,0,0,0,1,0.4615384615384615,0.2612244897959183,0.6530612244897959,2,0,0,0,0.7942499999999999
2192,0,0,0,1,0,1,0,0.1538461538461538,0.7673469387755103,0.9183673469387754,2,0,0,0,0.54775
2193,0,0,1,0,0,0,1,0.4423076923076924,0.2253061224489796,0.1632653061224489,0,0,0,0,0.2522500000000001
2194,0,0,0,0,1,1,0,0.1730769230769231,0.2171428571428571,0.1428571428571428,0,0,0,0,0.9175
2195,0,1,0,0,0,1,0,0.826923076923077,0.463673469387755,0.9591836734693876,1,0,0,0,0.31375
2196,0,1,0,0,0,1,0,0.7692307692307693,0.1681632653061224,0.0204081632653061,1,0,0,0,0.4935000000000001
2197,0,0,1,0,0,1,0,0.1346153846153846,0.5648979591836735,0.6122448979591836,1,0,0,0,0.7865
2198,1,0,0,1,0,0,0,0.2884615384615385,0.4783673469387755,0.7959183673469387,1,0,0,0,0.5910000000000002
2199,0,0,1,0,0,0,1,0.7500000000000001,0.4375510204081632,0.693877551020408,0,0,0,0,0.505
2200,0,0,1,0,0,0,1,0.4038461538461538,0.4783673469387755,0.7959183673469387,1,0,0,0,0.77325
2201,0,0,0,1,0,0,1,0.8076923076923078,0.2922448979591837,0.5306122448979591,0,0,0,0,0.73225
2202,0,0,0,0,1,1,0,0.4038461538461538,0.073469387755102,0.183673469387755,0,0,0,0,0.6907500000000001
2203,0,0,1,0,0,1,0,0.4615384615384615,0.4995918367346939,0.4489795918367346,1,0,0,0,0.5640000000000001
2204,0,0,1,0,0,1,0,0.6730769230769232,0.3330612244897959,0.6326530612244897,1,0,0,0,0.3892500000000001
2205,0,1,0,0,0,1,0,0.0384615384615384,0.2008163265306122,0.1020408163265306,2,0,0,0,0.33075
2206,0,0,0,1,0,1,0,0.5384615384615385,0.5322448979591837,0.5306122448979591,3,0,0,0,0.236
2207,1,1,0,0,0,0,0,0.5384615384615385,0.4359183673469388,0.4897959183673469,0,0,0,0,0.14425
2208,0,1,0,0,0,0,1,0.980769230769231,0.0816326530612244,0.2040816326530612,1,0,0,0,0.1794999999999999
2209,0,0,1,0,0,0,1,0.1923076923076924,0.3395918367346938,0.4489795918367346,3,0,0,0,0.1535
2210,1,1,0,0,0,0,0,0.4615384615384615,0.4310204081632653,0.8775510204081631,3,0,0,0,0.5599999999999999
2211,0,0,0,0,1,0,1,0.2307692307692308,0.5175510204081633,0.693877551020408,1,0,0,0,0.1867500000000001
2212,0,0,0,1,0,1,0,0.6153846153846154,0.4391836734693877,0.8979591836734693,0,0,0,0,0.4547500000000001
2213,0,0,0,0,1,1,0,0.7884615384615384,0.2514285714285714,0.4285714285714285,1,0,0,0,0.43775
2214,0,1,0,0,0,0,1,0.6923076923076924,0.2187755102040816,0.346938775510204,1,0,0,0,0.3894999999999999
2215,0,1,0,0,0,0,1,0.6153846153846154,0.4751020408163265,0.3877551020408162,0,0,0,0,0.7479999999999999
2216,1,1,0,0,0,0,0,0.1346153846153846,0.4604081632653061,0.5510204081632653,1,0,0,0,0.341
2217,0,0,0,0,1,1,0,0.4423076923076924,0.5142857142857143,0.2857142857142856,3,0,0,0,0.48
2218,0,0,1,0,0,0,1,0.326923076923077,0.5746938775510204,0.836734693877551,3,0,0,0,0.0542499999999999
2219,0,0,0,0,1,0,1,0.9423076923076924,0.2351020408163265,0.3877551020408162,1,0,0,0,0.45625
2220,0,0,0,1,0,1,0,0.2884615384615385,0.3624489795918367,0.3061224489795918,2,0,0,0,0.3502499999999998
2221,0,1,0,0,0,0,1,0.0192307692307692,0.3755102040816326,0.9387755102040816,3,0,0,0,0.7174999999999999
2222,0,0,0,1,0,1,0,0.1346153846153846,0.2693877551020408,0.673469387755102,3,0,0,0,0.3950000000000001
2223,0,0,0,0,1,1,0,0.2692307692307693,0.556734693877551,0.5918367346938774,1,0,0,0,0.7045000000000001
2224,1,1,0,0,0,0,0,0.2307692307692308,0.1126530612244897,0.0816326530612244,1,0,0,0,0.78475
2225,0,0,0,1,0,0,1,0.0,0.3820408163265306,0.7551020408163265,0,0,0,0,0.52275
2226,0,1,0,0,0,0,1,0.3846153846153847,0.1387755102040816,0.346938775510204,2,0,0,0,0.809
2227,0,0,0,0,1,1,0,0.0769230769230769,0.2204081632653061,0.5510204081632653,0,0,0,0,0.839
2228,0,0,1,0,0,0,1,0.4230769230769231,0.5746938775510204,0.836734693877551,2,0,0,0,0.7345000000000002
2229,0,0,0,1,0,0,1,0.6923076923076924,0.3526530612244898,0.0816326530612244,1,0,0,0,0.4485000000000001
2230,0,0,0,0,1,1,0,1.0,0.56,1.0,1,0,0,0,0.68075
2231,1,0,0,1,0,0,0,0.6538461538461539,0.5012244897959184,0.6530612244897959,2,0,0,0,0.424
2232,0,1,0,0,0,0,0,0.3076923076923077,0.32,0.0,1,0,1,0,0.5567499999999999
2233,1,0,1,0,0,0,0,0.903846153846154,0.3461224489795919,0.2653061224489795,0,0,0,0,0.5850000000000001
2234,0,0,0,1,0,1,0,0.3846153846153847,0.5436734693877551,0.9591836734693876,3,0,0,0,0.60125
2235,1,0,0,1,0,0,0,0.326923076923077,0.5240816326530613,0.510204081632653,2,0,0,0,0.5925
2236,0,1,0,0,0,1,0,0.4230769230769231,0.3510204081632653,0.8775510204081631,1,0,0,0,0.7925
2237,0,0,0,0,1,1,0,0.0961538461538462,0.3787755102040816,0.346938775510204,1,0,0,0,0.311
2238,1,1,0,0,0,0,0,0.5192307692307693,0.3248979591836735,0.6122448979591836,2,0,0,0,0.4165
2239,1,0,0,1,0,0,0,0.4230769230769231,0.4587755102040817,0.346938775510204,0,0,0,0,0.604
2240,0,0,1,0,0,0,1,0.4615384615384615,0.4065306122448979,0.8163265306122448,0,0,0,0,0.649
2241,1,1,0,0,0,0,0,0.7500000000000001,0.2187755102040816,0.346938775510204,0,0,0,0,0.69525
2242,0,1,0,0,0,0,0,0.0,0.416326530612245,0.0408163265306122,1,0,1,0,0.49375
2243,0,1,0,0,0,1,0,0.0,0.4326530612244899,0.0816326530612244,1,0,0,0,0.5365
2244,0,0,0,0,1,1,0,0.730769230769231,0.0979591836734693,0.2448979591836734,1,0,0,0,0.3397500000000001
2245,0,0,0,1,0,1,0,0.326923076923077,0.1714285714285714,0.4285714285714285,1,0,0,0,0.70775
2246,0,1,0,0,0,1,0,0.5961538461538463,0.5991836734693878,0.8979591836734693,0,0,0,0,0.9345
2247,0,1,0,0,0,0,0,0.5961538461538463,0.390204081632653,0.7755102040816325,1,0,1,0,0.789
2248,0,0,1,0,0,0,1,0.3076923076923077,0.1387755102040816,0.346938775510204,0,0,0,0,0.5957500000000001
2249,0,0,0,0,1,1,0,0.8653846153846155,0.386938775510204,0.3673469387755101,1,0,0,0,0.4245000000000001
2250,0,0,0,1,0,0,1,0.4615384615384615,0.5485714285714286,0.5714285714285714,3,0,0,0,0.59775
2251,1,0,1,0,0,0,0,0.4423076923076924,0.4669387755102041,0.3673469387755101,0,0,0,0,0.8467499999999999
2252,1,0,1,0,0,0,0,0.1538461538461538,0.3314285714285714,0.4285714285714285,0,0,0,0,0.6415
2253,1,0,1,0,0,0,0,0.576923076923077,0.1632653061224489,0.4081632653061224,2,0,0,0,0.677
2254,0,0,0,0,1,1,0,0.8461538461538461,0.3314285714285714,0.4285714285714285,1,0,0,0,0.06925
2255,0,1,0,0,0,0,1,0.1153846153846154,0.4310204081632653,0.8775510204081631,1,0,0,0,0.6972500000000001
2256,0,0,0,1,0,0,0,0.576923076923077,0.4146938775510204,0.836734693877551,0,0,1,0,0.6592499999999999
2257,0,0,0,1,0,1,0,0.25,0.3412244897959183,0.6530612244897959,1,0,0,0,0.7074999999999999
2258,0,1,0,0,0,1,0,0.4423076923076924,0.0408163265306122,0.1020408163265306,0,0,0,0,0.5210000000000001
2259,0,0,0,0,1,1,0,0.1153846153846154,0.4310204081632653,0.8775510204081631,0,0,0,0,0.69525
2260,0,1,0,0,0,1,0,0.8076923076923078,0.1877551020408163,0.4693877551020408,3,0,0,0,0.509
2261,0,0,1,0,0,0,1,0.3846153846153847,0.2024489795918367,0.3061224489795918,1,0,0,0,0.9045
2262,0,0,1,0,0,0,1,0.7692307692307693,0.3297959183673469,0.2244897959183673,0,0,0,0,0.7420000000000002
2263,0,0,1,0,0,0,1,0.6730769230769232,0.56,1.0,1,0,0,0,0.1755000000000001
2264,0,0,1,0,0,0,1,0.5000000000000001,0.4146938775510204,0.836734693877551,3,0,0,0,0.355
2265,0,1,0,0,0,0,1,0.6346153846153847,0.56,1.0,1,0,0,0,0.662
2266,0,0,0,1,0,0,0,0.3461538461538461,0.153469387755102,0.183673469387755,3,0,1,0,0.6695
2267,0,0,1,0,0,1,0,0.0384615384615384,0.5730612244897959,0.6326530612244897,1,0,0,0,0.594
2268,0,0,0,1,0,0,1,0.2692307692307693,0.6138775510204082,0.7346938775510203,2,0,0,0,0.47275
2269,0,0,0,1,0,1,0,0.9230769230769232,0.2742857142857142,0.2857142857142856,0,0,0,0,0.0784999999999999
2270,0,1,0,0,0,1,0,0.5961538461538463,0.2122448979591836,0.5306122448979591,1,0,0,0,0.5995000000000001
2271,0,0,0,1,0,1,0,0.1730769230769231,0.3689795918367347,0.1224489795918367,0,0,0,0,0.475
2272,0,0,1,0,0,1,0,0.2115384615384615,0.4718367346938775,0.9795918367346936,1,0,0,0,0.5482500000000001
2273,0,1,0,0,0,0,0,0.2115384615384615,0.5110204081632653,0.8775510204081631,0,0,1,0,0.4875
2274,0,0,0,1,0,0,0,0.7115384615384616,0.4979591836734695,0.2448979591836734,0,0,1,0,0.929
2275,0,0,1,0,0,1,0,0.7500000000000001,0.5420408163265307,0.7551020408163265,0,0,0,0,0.5862499999999999
2276,0,0,0,1,0,1,0,0.2115384615384615,0.3934693877551021,0.183673469387755,1,0,0,0,0.5470000000000002
2277,0,1,0,0,0,1,0,0.25,0.5159183673469389,0.4897959183673469,0,0,0,0,0.6804999999999999
2278,0,1,0,0,0,0,1,0.1346153846153846,0.2187755102040816,0.346938775510204,1,0,0,0,0.7229999999999999
2279,0,0,0,1,0,0,1,0.826923076923077,0.1208163265306122,0.1020408163265306,1,0,0,0,0.38275
2280,1,0,0,1,0,0,0,0.6730769230769232,0.3575510204081632,0.693877551020408,0,0,0,0,0.2882499999999999
2281,1,0,1,0,0,0,0,0.0769230769230769,0.4848979591836735,0.6122448979591836,1,0,0,0,0.0877499999999998
2282,0,0,0,0,1,1,0,0.1923076923076924,0.3265306122448979,0.8163265306122448,3,0,0,0,0.16625
2283,1,0,0,1,0,0,0,0.0,0.0571428571428571,0.1428571428571428,2,0,0,0,0.76475
2284,0,1,0,0,0,0,1,0.5000000000000001,0.5093877551020409,0.673469387755102,2,0,0,0,0.54175
2285,0,0,0,1,0,1,0,0.2692307692307693,0.1551020408163265,0.3877551020408162,3,0,0,0,0.60925
2286,0,1,0,0,0,0,1,0.3076923076923077,0.3820408163265306,0.7551020408163265,0,0,0,0,0.8879999999999999
2287,0,1,0,0,0,1,0,0.9423076923076924,0.3575510204081632,0.693877551020408,0,0,0,0,0.0675
2288,0,0,0,1,0,1,0,0.9230769230769232,0.0408163265306122,0.1020408163265306,0,0,0,0,0.23375
2289,0,0,1,0,0,0,1,0.1923076923076924,0.7200000000000001,1.0,1,0,0,0,0.63025
2290,0,0,0,1,0,1,0,1.0,0.6955102040816328,0.9387755102040816,1,0,0,0,0.6804999999999999
2291,1,0,0,1,0,0,0,0.3653846153846154,0.2595918367346939,0.4489795918367346,0,0,0,0,0.329
2292,0,0,0,1,0,0,0,0.1923076923076924,0.1779591836734693,0.2448979591836734,1,0,1,0,0.7374999999999999
2293,0,0,0,0,1,1,0,0.4807692307692308,0.4048979591836734,0.6122448979591836,2,0,0,0,0.4165
2294,0,0,0,1,0,1,0,0.3653846153846154,0.2024489795918367,0.3061224489795918,0,0,0,0,0.404
2295,0,0,0,0,1,0,1,0.6923076923076924,0.3183673469387755,0.7959183673469387,1,0,0,0,0.98125
2296,0,1,0,0,0,0,1,0.6153846153846154,0.4391836734693877,0.8979591836734693,0,0,0,0,0.1194999999999999
2297,0,0,0,1,0,0,1,0.5384615384615385,0.48,1.0,1,0,0,0,0.255
2298,0,1,0,0,0,1,0,0.8076923076923078,0.08,0.0,1,0,0,0,0.85225
2299,0,1,0,0,0,0,1,0.4230769230769231,0.153469387755102,0.183673469387755,0,0,0,0,0.3632499999999999
2300,0,0,0,1,0,0,0,0.8846153846153847,0.463673469387755,0.9591836734693876,1,0,1,0,0.4747500000000001
2301,0,0,0,1,0,0,0,0.0,0.4620408163265306,0.7551020408163265,3,0,1,0,0.7870000000000001
2302,0,0,0,0,1,1,0,0.3653846153846154,0.1632653061224489,0.4081632653061224,0,0,0,0,0.1119999999999999
2303,0,1,0,0,0,0,1,0.3461538461538461,0.4620408163265306,0.7551020408163265,0,0,0,0,0.37925
2304,0,0,0,0,1,0,1,0.6346153846153847,0.4848979591836735,0.6122448979591836,2,0,0,0,0.83525
2305,0,0,0,0,1,1,0,0.1538461538461538,0.3053061224489796,0.1632653061224489,0,0,0,0,0.81475
2306,0,1,0,0,0,0,1,0.9615384615384616,0.6955102040816328,0.9387755102040816,1,0,0,0,0.18925
2307,0,0,0,1,0,0,1,0.1730769230769231,0.4571428571428572,0.1428571428571428,0,0,0,0,0.4695000000000001
2308,0,1,0,0,0,1,0,0.1923076923076924,0.2367346938775509,0.5918367346938774,0,0,0,0,0.5650000000000001
2309,0,0,0,0,1,0,1,0.5961538461538463,0.2514285714285714,0.4285714285714285,1,0,0,0,0.48075
2310,0,0,1,0,0,1,0,1.0,0.0963265306122449,0.0408163265306122,2,0,0,0,0.98125
2311,0,0,0,1,0,0,1,0.2307692307692308,0.2742857142857142,0.2857142857142856,1,0,0,0,0.7679999999999999
2312,1,0,0,1,0,0,0,0.1730769230769231,0.153469387755102,0.183673469387755,0,0,0,0,0.674
2313,0,0,0,0,1,1,0,0.0192307692307692,0.226938775510204,0.3673469387755101,0,0,0,0,0.3735000000000001
2314,0,0,1,0,0,1,0,0.8846153846153847,0.5257142857142858,0.7142857142857142,1,0,0,0,0.65725
2315,0,1,0,0,0,0,1,0.4615384615384615,0.1697959183673469,0.2244897959183673,3,0,0,0,0.8132500000000001
2316,0,1,0,0,0,1,0,0.980769230769231,0.4718367346938775,0.9795918367346936,1,0,0,0,0.50125
2317,1,0,0,1,0,0,0,0.1923076923076924,0.0489795918367346,0.1224489795918367,0,0,0,0,0.4352499999999999
2318,0,1,0,0,0,0,0,0.5576923076923077,0.3804081632653061,0.5510204081632653,1,0,1,0,0.6685
2319,0,0,0,0,1,1,0,0.980769230769231,0.2367346938775509,0.5918367346938774,0,0,0,0,0.1980000000000001
2320,1,1,0,0,0,0,0,0.730769230769231,0.3885714285714285,0.5714285714285714,3,0,0,0,0.7675
2321,1,0,1,0,0,0,0,0.1923076923076924,0.1453061224489795,0.1632653061224489,1,0,0,0,0.4672500000000001
2322,1,1,0,0,0,0,0,0.6153846153846154,0.4522448979591837,0.5306122448979591,1,0,0,0,0.18125
2323,0,0,0,1,0,0,0,0.4038461538461538,0.403265306122449,0.4081632653061224,2,0,1,0,0.7999999999999999
2324,0,0,0,1,0,0,1,0.326923076923077,0.4457142857142857,0.7142857142857142,0,0,0,0,0.88975
2325,0,0,0,1,0,0,0,0.7884615384615384,0.146938775510204,0.3673469387755101,0,0,1,0,0.31
2326,1,0,0,1,0,0,0,0.5000000000000001,0.6955102040816328,0.9387755102040816,1,0,0,0,0.6632500000000001
2327,0,1,0,0,0,1,0,0.9230769230769232,0.3020408163265306,0.7551020408163265,0,0,0,0,0.18925
2328,0,1,0,0,0,1,0,0.0384615384615384,0.5714285714285715,0.4285714285714285,1,0,0,0,0.7535000000000001
2329,0,0,0,0,1,1,0,0.5192307692307693,0.6285714285714287,0.5714285714285714,1,0,0,0,0.088
2330,0,1,0,0,0,0,1,0.5961538461538463,0.3346938775510204,0.836734693877551,2,0,0,0,0.93275
2331,0,0,1,0,0,0,1,0.8076923076923078,0.4555102040816327,0.9387755102040816,0,0,0,0,0.2732499999999999
2332,0,0,1,0,0,0,1,0.826923076923077,0.4734693877551021,0.183673469387755,2,0,0,0,0.71775
2333,0,0,1,0,0,0,1,0.3461538461538461,0.233469387755102,0.183673469387755,3,0,0,0,0.15175
2334,0,0,0,0,1,1,0,0.2884615384615385,0.08,0.0,1,0,0,0,0.57775
2335,1,0,0,1,0,0,0,0.5961538461538463,0.2089795918367347,0.1224489795918367,0,0,0,0,0.6972500000000001
2336,0,0,0,1,0,0,0,0.25,0.313469387755102,0.183673469387755,1,0,1,0,0.45575
2337,0,1,0,0,0,0,1,0.0192307692307692,0.4016326530612245,0.2040816326530612,1,0,0,0,0.4455000000000002
2338,1,0,0,1,0,0,0,0.4038461538461538,0.0326530612244897,0.0816326530612244,2,0,0,0,0.518
2339,1,0,0,1,0,0,0,0.9230769230769232,0.2432653061224489,0.4081632653061224,2,0,0,0,0.6000000000000001
2340,0,0,0,0,1,1,0,0.1346153846153846,0.2677551020408163,0.4693877551020408,0,0,0,0,0.42075
2341,0,0,0,1,0,1,0,0.8653846153846155,0.5338775510204081,0.7346938775510203,1,0,0,0,0.043
2342,0,1,0,0,0,0,0,0.730769230769231,0.2514285714285714,0.4285714285714285,0,0,1,0,0.60125
2343,0,1,0,0,0,1,0,0.0384615384615384,0.3624489795918367,0.3061224489795918,1,0,0,0,0.93075
2344,0,1,0,0,0,1,0,0.7692307692307693,0.5110204081632653,0.8775510204081631,1,0,0,0,0.6407500000000002
2345,1,1,0,0,0,0,0,0.3076923076923077,0.5061224489795919,0.2653061224489795,3,0,0,0,0.55
2346,0,0,0,0,1,1,0,0.1923076923076924,0.2595918367346939,0.4489795918367346,2,0,0,0,0.2689999999999999
2347,0,1,0,0,0,0,0,0.0769230769230769,0.6073469387755102,0.9183673469387754,0,0,1,0,0.3442500000000001
2348,0,1,0,0,0,0,1,0.3653846153846154,0.4473469387755102,0.9183673469387754,2,0,0,0,0.6410000000000001
2349,1,0,1,0,0,0,0,0.6923076923076924,0.2024489795918367,0.3061224489795918,1,0,0,0,0.912
2350,0,0,0,1,0,1,0,0.903846153846154,0.3983673469387755,0.7959183673469387,1,0,0,0,0.4445
2351,1,0,1,0,0,0,0,0.7500000000000001,0.1632653061224489,0.4081632653061224,1,0,0,0,0.4985000000000001
2352,0,0,0,1,0,1,0,0.3846153846153847,0.5959183673469389,0.4897959183673469,2,0,0,0,0.7845
2353,1,0,0,1,0,0,0,1.0,0.2759183673469388,0.4897959183673469,1,0,0,0,0.1814999999999998
2354,0,1,0,0,0,0,1,0.730769230769231,0.2759183673469388,0.4897959183673469,1,0,0,0,0.6392499999999999
2355,0,0,0,1,0,1,0,0.730769230769231,0.3722448979591837,0.5306122448979591,1,0,0,0,0.8615
2356,0,1,0,0,0,1,0,0.0769230769230769,0.2497959183673469,0.2244897959183673,2,0,0,0,0.5042499999999999
2357,0,0,1,0,0,0,1,0.7500000000000001,0.2922448979591837,0.5306122448979591,1,0,0,0,0.2825000000000001
2358,0,0,0,0,1,1,0,0.6730769230769232,0.7183673469387757,0.7959183673469387,0,0,0,0,0.6522500000000001
