Category_Footwear,Dominant_Season_Fall,Dominant_Season_Summer,Dominant_Season_Spring,Dominant_Season_Winter,Category_Clothing,Category_Accessories,Age,Customer_Loyalty_Score,Previous_Purchases,Size_encoded,Gender_Female,Category_Outerwear,Discount_Applied_encoded,Interaction_Score
0,0,0,0,1,1,0,0.0192307692307692,0.12897959183673469,0.1224489795918367,3,0,0,0,0.51025
0,0,0,0,1,1,0,0.0576923076923077,0.3069387755102041,0.3673469387755101,1,0,0,0,0.88975
0,0,0,0,1,1,0,0.903846153846154,0.3053061224489796,0.1632653061224489,2,0,0,0,0.6152500000000001
0,1,0,0,0,0,0,0.5961538461538463,0.37387755102040815,0.7346938775510203,1,0,1,0,0.5954999999999998
0,1,0,0,0,1,0,0.2307692307692308,0.27428571428571424,0.2857142857142856,2,0,0,0,0.7232500000000002
0,0,1,0,0,1,0,0.0961538461538462,0.6367346938775511,0.5918367346938774,3,0,0,0,0.4357500000000001
0,0,0,1,0,1,0,0.980769230769231,0.316734693877551,0.5918367346938774,1,0,0,0,0.7172499999999999
0,0,0,0,1,1,0,0.2115384615384615,0.5224489795918369,0.3061224489795918,0,0,0,0,0.22449999999999992
0,0,0,0,1,1,0,0.6923076923076924,0.18612244897959182,0.2653061224489795,0,0,0,0,0.5370000000000001
0,0,0,1,0,1,0,0.5192307692307693,0.13714285714285712,0.1428571428571428,1,0,0,0,0.2672500000000001
0,0,0,1,0,1,0,0.1346153846153846,0.7183673469387757,0.7959183673469387,2,0,0,0,0.32399999999999984
0,0,1,0,0,0,1,0.3076923076923077,0.3477551020408164,0.4693877551020408,2,0,0,0,0.534
0,0,0,0,1,1,0,0.5384615384615385,0.3461224489795919,0.2653061224489795,0,0,0,0,0.34024999999999994
0,0,1,0,0,0,1,1.0,0.310204081632653,0.7755102040816325,3,0,0,0,0.22399999999999998
1,0,1,0,0,0,0,0.4615384615384615,0.483265306122449,0.4081632653061224,2,0,0,0,0.419
0,0,0,0,1,0,1,0.5192307692307693,0.3330612244897959,0.6326530612244897,1,0,0,0,0.18875000000000008
0,0,0,1,0,0,0,0.7500000000000001,0.6791836734693878,0.8979591836734693,2,0,1,0,0.11399999999999985
0,0,0,1,0,1,0,0.5961538461538463,0.3069387755102041,0.3673469387755101,2,0,0,0,0.5437500000000001
0,1,0,0,0,1,0,0.0961538461538462,0.08000000000000002,0.0,0,0,0,0,0.609
0,0,0,1,0,1,0,0.5576923076923077,0.32979591836734695,0.2244897959183673,1,0,0,0,0.36774999999999997
0,0,0,0,1,1,0,0.0961538461538462,0.5240816326530613,0.510204081632653,2,0,0,0,0.4835000000000001
0,0,1,0,0,0,1,0.0576923076923077,0.24979591836734694,0.2244897959183673,1,0,0,0,0.4192500000000002
0,1,0,0,0,0,1,0.5192307692307693,0.3657142857142857,0.7142857142857142,2,0,0,0,0.14049999999999999
0,0,0,1,0,1,0,0.9423076923076924,0.1714285714285714,0.4285714285714285,0,0,0,0,0.49575
0,1,0,0,0,1,0,0.25,0.20244897959183672,0.3061224489795918,0,0,0,0,0.46050000000000013
0,0,1,0,0,1,0,0.7692307692307693,0.24489795918367344,0.6122448979591836,1,0,0,0,0.36050000000000004
0,0,0,1,0,1,0,0.7500000000000001,0.4228571428571429,0.8571428571428571,1,0,0,0,0.18175000000000002
0,0,1,0,0,0,1,0.4615384615384615,0.8000000000000002,1.0,0,0,0,0,0.7685000000000001
0,1,0,0,0,0,1,0.8076923076923078,0.6138775510204082,0.7346938775510203,1,0,0,0,0.26574999999999993
0,0,1,0,0,0,1,0.0576923076923077,0.4995918367346939,0.4489795918367346,0,0,0,0,0.7685000000000001
0,0,0,0,1,1,0,0.980769230769231,0.15346938775510202,0.183673469387755,0,0,0,0,0.22774999999999998
0,0,0,0,1,1,0,0.4423076923076924,0.31510204081632653,0.3877551020408162,3,0,0,0,0.42425
1,1,0,0,0,0,0,0.6346153846153847,0.21877551020408162,0.346938775510204,3,0,0,0,0.729
0,1,0,0,0,1,0,0.0961538461538462,0.33632653061224493,0.0408163265306122,3,0,0,0,0.419
0,0,0,0,1,0,1,0.7500000000000001,0.4995918367346939,0.4489795918367346,0,0,0,0,0.30125000000000013
0,1,0,0,0,1,0,0.4230769230769231,0.5322448979591837,0.5306122448979591,0,0,0,0,0.33425000000000005
0,1,0,0,0,0,1,0.903846153846154,0.5910204081632653,0.8775510204081631,0,0,0,0,0.2580000000000001
0,0,0,1,0,0,0,0.826923076923077,0.40653061224489795,0.8163265306122448,1,0,1,0,0.12324999999999992
0,1,0,0,0,1,0,0.3076923076923077,0.32653061224489793,0.8163265306122448,0,0,0,0,0.6657500000000001
0,0,0,0,1,1,0,0.4807692307692308,0.3657142857142857,0.7142857142857142,0,0,0,0,0.3835000000000001
0,0,0,0,1,0,1,0.25,0.38204081632653064,0.7551020408163265,1,0,0,0,0.41175000000000017
0,0,0,1,0,1,0,0.7500000000000001,0.2693877551020408,0.673469387755102,1,0,0,0,0.27100000000000013
1,0,0,1,0,0,0,0.3076923076923077,0.18612244897959182,0.2653061224489795,0,0,0,0,0.25775
0,1,0,0,0,1,0,0.1346153846153846,0.4195918367346939,0.4489795918367346,0,0,0,0,0.67025
0,0,1,0,0,1,0,0.9230769230769232,0.3787755102040816,0.346938775510204,2,0,0,0,0.63775
0,1,0,0,0,0,1,0.730769230769231,0.5191836734693878,0.8979591836734693,3,0,0,0,0.5879999999999999
0,0,1,0,0,0,1,0.5961538461538463,0.42612244897959184,0.2653061224489795,2,0,0,0,0.21524999999999986
0,0,1,0,0,1,0,0.0192307692307692,0.38367346938775504,0.9591836734693876,0,0,0,0,0.5855000000000001
0,1,0,0,0,0,1,0.1730769230769231,0.5306122448979593,0.3265306122448979,1,0,0,0,0.639
0,0,0,1,0,1,0,0.9615384615384616,0.32000000000000006,0.0,0,0,0,0,0.5625
0,1,0,0,0,1,0,0.0384615384615384,0.6302040816326531,0.7755102040816325,3,0,0,0,0.37
0,0,0,0,1,1,0,0.0576923076923077,0.5077551020408164,0.4693877551020408,2,0,0,0,0.95325
1,1,0,0,0,0,0,0.3461538461538461,0.566530612244898,0.8163265306122448,1,0,0,0,0.25050000000000017
0,0,1,0,0,0,1,0.3653846153846154,0.2204081632653061,0.5510204081632653,1,0,0,0,0.6657500000000001
0,0,1,0,0,1,0,0.826923076923077,0.34938775510204084,0.673469387755102,1,0,0,0,0.2750000000000001
0,0,0,0,1,1,0,0.9615384615384616,0.40653061224489795,0.8163265306122448,1,0,0,0,0.7029999999999998
0,0,0,1,0,1,0,0.8076923076923078,0.6122448979591838,0.5306122448979591,2,0,0,0,0.6315
0,0,1,0,0,0,1,0.980769230769231,0.6073469387755102,0.9183673469387754,0,0,0,0,0.6227499999999999
1,1,0,0,0,0,0,0.1346153846153846,0.08816326530612245,0.0204081632653061,1,0,0,0,0.48575
0,1,0,0,0,1,0,0.2692307692307693,0.5191836734693878,0.8979591836734693,0,0,0,0,0.71025
0,0,1,0,0,0,1,0.6730769230769232,0.5893877551020409,0.673469387755102,1,0,0,0,0.5115
0,0,0,0,1,1,0,0.5384615384615385,0.06530612244897957,0.1632653061224489,3,0,0,0,0.8485
1,0,1,0,0,0,0,0.7692307692307693,0.0,0.0,1,0,0,0,0.22050000000000014
0,0,0,1,0,0,0,0.0576923076923077,0.13061224489795917,0.3265306122448979,1,0,1,0,0.326
0,0,0,1,0,1,0,0.5384615384615385,0.3608163265306123,0.1020408163265306,1,0,0,0,0.5535000000000001
0,1,0,0,0,0,0,0.0,0.48979591836734704,0.2244897959183673,1,0,1,0,0.32525
0,1,0,0,0,0,0,0.730769230769231,0.15346938775510202,0.183673469387755,0,0,1,0,0.41700000000000004
1,0,0,1,0,0,0,0.0,0.26448979591836735,0.0612244897959183,0,0,0,0,0.706
0,1,0,0,0,0,1,0.5961538461538463,0.45714285714285724,0.1428571428571428,1,0,0,0,0.9495
0,0,1,0,0,0,1,0.2115384615384615,0.6465306122448979,0.8163265306122448,1,0,0,0,0.6615
0,0,1,0,0,0,1,0.9423076923076924,0.7118367346938775,0.9795918367346936,2,0,0,0,0.7047500000000001
0,0,0,0,1,1,0,0.25,0.4718367346938775,0.9795918367346936,1,0,0,0,0.38475000000000015
0,0,0,0,1,1,0,0.6538461538461539,0.5583673469387755,0.7959183673469387,1,0,0,0,0.311
0,1,0,0,0,0,1,0.4615384615384615,0.396734693877551,0.5918367346938774,0,0,0,0,0.33275
0,0,1,0,0,0,1,0.2692307692307693,0.10448979591836734,0.0612244897959183,0,0,0,0,0.68525
0,0,0,1,0,0,1,0.5576923076923077,0.3314285714285714,0.4285714285714285,2,0,0,0,0.4817499999999999
0,1,0,0,0,0,0,0.5192307692307693,0.3314285714285714,0.4285714285714285,1,0,1,0,0.6404999999999998
0,0,0,1,0,1,0,0.0384615384615384,0.15346938775510202,0.183673469387755,0,0,0,0,0.7395
0,0,0,1,0,1,0,0.9230769230769232,0.5795918367346939,0.4489795918367346,0,0,0,0,0.24675000000000014
0,0,0,1,0,1,0,0.6538461538461539,0.4228571428571429,0.8571428571428571,0,0,0,0,0.19250000000000006
0,0,0,1,0,0,1,0.6153846153846154,0.6448979591836735,0.6122448979591836,2,0,0,0,0.35850000000000015
0,1,0,0,0,1,0,0.8461538461538461,0.3020408163265306,0.7551020408163265,2,0,0,0,0.7125
1,0,0,1,0,0,0,0.3846153846153847,0.25142857142857145,0.4285714285714285,1,0,0,0,0.28625000000000006
0,1,0,0,0,0,1,0.903846153846154,0.43918367346938775,0.8979591836734693,2,0,0,0,0.634
0,0,1,0,0,0,1,0.8076923076923078,0.40326530612244904,0.4081632653061224,0,0,0,0,0.41100000000000014
0,1,0,0,0,1,0,0.9615384615384616,0.3053061224489796,0.1632653061224489,2,0,0,0,0.42000000000000004
0,1,0,0,0,1,0,0.8461538461538461,0.5893877551020409,0.673469387755102,2,0,0,0,0.22425000000000014
0,1,0,0,0,0,1,0.8461538461538461,0.5240816326530613,0.510204081632653,0,0,0,0,0.44825000000000004
0,0,1,0,0,1,0,0.4230769230769231,0.32000000000000006,0.0,0,0,0,0,0.5685000000000002
0,0,0,0,1,1,0,0.2692307692307693,0.6955102040816328,0.9387755102040816,1,0,0,0,0.49700000000000005
0,0,0,1,0,0,0,0.0769230769230769,0.556734693877551,0.5918367346938774,3,0,1,0,0.1985
0,0,0,1,0,1,0,0.2884615384615385,0.623673469387755,0.9591836734693876,1,0,0,0,0.53075
0,0,0,1,0,1,0,0.7500000000000001,0.6448979591836735,0.6122448979591836,0,0,0,0,0.31300000000000006
1,0,0,1,0,0,0,0.8076923076923078,0.5012244897959184,0.6530612244897959,2,0,0,0,0.5687500000000001
0,0,0,1,0,1,0,0.2307692307692308,0.6302040816326531,0.7755102040816325,0,0,0,0,0.6145000000000002
0,0,0,0,1,1,0,0.4423076923076924,0.6873469387755102,0.9183673469387754,0,0,0,0,0.8295
0,1,0,0,0,0,1,0.7692307692307693,0.18775510204081633,0.4693877551020408,1,0,0,0,0.56825
1,0,0,1,0,0,0,0.3076923076923077,0.5338775510204081,0.7346938775510203,0,0,0,0,0.37750000000000006
0,1,0,0,0,0,0,0.9423076923076924,0.2089795918367347,0.1224489795918367,1,0,1,0,0.69525
0,0,1,0,0,0,1,0.7692307692307693,0.2808163265306123,0.1020408163265306,2,0,0,0,0.5482500000000001
0,1,0,0,0,1,0,0.4423076923076924,0.5224489795918369,0.3061224489795918,1,0,0,0,0.086
0,1,0,0,0,0,1,0.4615384615384615,0.26122448979591834,0.6530612244897959,0,0,0,0,0.52175
1,0,0,1,0,0,0,0.6153846153846154,0.5387755102040818,0.346938775510204,2,0,0,0,0.83325
0,0,0,1,0,1,0,0.4230769230769231,0.5077551020408164,0.4693877551020408,1,0,0,0,0.4375
0,1,0,0,0,1,0,0.2692307692307693,0.2677551020408163,0.4693877551020408,1,0,0,0,0.634
1,0,1,0,0,0,0,0.6346153846153847,0.46367346938775506,0.9591836734693876,0,0,0,0,0.7549999999999999
0,1,0,0,0,0,1,0.1538461538461538,0.34448979591836737,0.0612244897959183,1,0,0,0,0.6412500000000001
0,0,0,0,1,1,0,0.2692307692307693,0.47510204081632657,0.3877551020408162,1,0,0,0,0.64225
0,0,0,0,1,0,1,0.7692307692307693,0.4555102040816327,0.9387755102040816,1,0,0,0,0.43524999999999997
0,1,0,0,0,1,0,0.6346153846153847,0.48000000000000004,1.0,2,0,0,0,0.8074999999999999
0,0,0,0,1,1,0,0.0192307692307692,0.40489795918367344,0.6122448979591836,3,0,0,0,0.9775
0,0,0,1,0,1,0,0.7500000000000001,0.3085714285714286,0.5714285714285714,1,0,0,0,0.20774999999999988
0,0,0,0,1,1,0,0.9230769230769232,0.02448979591836732,0.0612244897959183,2,0,0,0,0.7757500000000002
0,1,0,0,0,1,0,0.8461538461538461,0.7183673469387757,0.7959183673469387,0,0,0,0,0.7284999999999999
0,0,0,0,1,1,0,0.7692307692307693,0.40489795918367344,0.6122448979591836,3,0,0,0,0.46525
1,0,0,1,0,0,0,0.0961538461538462,0.6465306122448979,0.8163265306122448,1,0,0,0,0.87825
0,0,0,0,1,1,0,0.5192307692307693,0.3510204081632653,0.8775510204081631,1,0,0,0,0.6260000000000001
0,0,0,0,1,1,0,0.0384615384615384,0.5648979591836735,0.6122448979591836,2,0,0,0,0.732
0,0,0,1,0,0,0,0.2884615384615385,0.43918367346938775,0.8979591836734693,0,0,1,0,0.617
0,1,0,0,0,0,1,0.2307692307692308,0.48000000000000004,1.0,1,0,0,0,0.9570000000000001
0,0,0,0,1,0,1,0.6153846153846154,0.048979591836734684,0.1224489795918367,1,0,0,0,0.869
0,0,0,1,0,1,0,0.8461538461538461,0.11265306122448979,0.0816326530612244,1,0,0,0,0.41525
0,0,1,0,0,0,1,0.980769230769231,0.5436734693877551,0.9591836734693876,1,0,0,0,0.6217499999999998
0,0,1,0,0,0,1,0.3076923076923077,0.38693877551020406,0.3673469387755101,1,0,0,0,0.68375
0,1,0,0,0,1,0,0.5961538461538463,0.550204081632653,0.7755102040816325,1,0,0,0,0.5042499999999999
0,0,1,0,0,0,1,0.903846153846154,0.43918367346938775,0.8979591836734693,1,0,0,0,0.4022500000000001
0,0,0,0,1,1,0,0.9230769230769232,0.43755102040816324,0.693877551020408,1,0,0,0,0.5960000000000001
0,1,0,0,0,0,1,0.4423076923076924,0.21714285714285714,0.1428571428571428,1,0,0,0,0.85775
0,0,0,1,0,0,1,0.3653846153846154,0.16163265306122448,0.2040816326530612,0,0,0,0,0.4629999999999999
0,0,0,0,1,1,0,0.2692307692307693,0.2530612244897959,0.6326530612244897,3,0,0,0,0.5535000000000001
1,1,0,0,0,0,0,0.4615384615384615,0.4473469387755102,0.9183673469387754,1,0,0,0,0.3205
0,1,0,0,0,1,0,0.25,0.12897959183673469,0.1224489795918367,0,0,0,0,0.27875000000000005
0,1,0,0,0,0,1,0.826923076923077,0.0,0.0,1,0,0,0,0.7495000000000002
0,1,0,0,0,0,0,0.3461538461538461,0.41306122448979593,0.6326530612244897,1,0,1,0,0.8260000000000001
0,0,0,1,0,1,0,0.8076923076923078,0.24489795918367344,0.6122448979591836,1,0,0,0,0.07849999999999999
1,1,0,0,0,0,0,0.6346153846153847,0.390204081632653,0.7755102040816325,1,0,0,0,0.3014999999999999
0,0,1,0,0,0,1,0.9615384615384616,0.14530612244897959,0.1632653061224489,1,0,0,0,0.23574999999999996
1,1,0,0,0,0,0,0.5384615384615385,0.7118367346938775,0.9795918367346936,3,0,0,0,0.8320000000000001
0,1,0,0,0,1,0,0.0192307692307692,0.34938775510204084,0.673469387755102,3,0,0,0,0.25475000000000003
0,1,0,0,0,1,0,0.2307692307692308,0.43755102040816324,0.693877551020408,1,0,0,0,0.6349999999999999
0,0,0,1,0,0,1,0.6346153846153847,0.7200000000000001,1.0,2,0,0,0,0.2939999999999999
0,1,0,0,0,1,0,0.1923076923076924,0.26448979591836735,0.0612244897959183,2,0,0,0,0.3930000000000001
0,0,0,1,0,1,0,0.4423076923076924,0.5730612244897959,0.6326530612244897,3,0,0,0,0.589
0,0,0,1,0,1,0,0.2115384615384615,0.3216326530612245,0.2040816326530612,3,0,0,0,0.2882499999999999
0,0,0,1,0,1,0,0.1346153846153846,0.3918367346938775,0.9795918367346936,1,0,0,0,0.51775
0,0,0,0,1,1,0,0.8076923076923078,0.06530612244897957,0.1632653061224489,3,0,0,0,0.8260000000000001
0,0,1,0,0,0,1,0.8653846153846155,0.6367346938775511,0.5918367346938774,3,0,0,0,0.32725000000000015
0,0,0,0,1,1,0,0.6346153846153847,0.42122448979591837,0.6530612244897959,0,0,0,0,0.6637500000000001
0,0,1,0,0,0,1,0.0769230769230769,0.05714285714285712,0.1428571428571428,2,0,0,0,0.85575
0,1,0,0,0,0,1,0.6923076923076924,0.46857142857142864,0.5714285714285714,0,0,0,0,0.35850000000000015
0,0,0,0,1,1,0,0.0,0.18448979591836734,0.0612244897959183,1,0,0,0,0.809
1,0,0,1,0,0,0,0.2115384615384615,0.3069387755102041,0.3673469387755101,2,0,0,0,0.4580000000000001
0,0,0,1,0,0,1,0.7884615384615384,0.313469387755102,0.183673469387755,1,0,0,0,0.6479999999999999
1,1,0,0,0,0,0,0.1346153846153846,0.47020408163265304,0.7755102040816325,0,0,0,0,0.50775
0,0,1,0,0,0,1,0.0192307692307692,0.24326530612244898,0.4081632653061224,2,0,0,0,0.3910000000000001
0,0,0,0,1,1,0,0.730769230769231,0.24979591836734694,0.2244897959183673,2,0,0,0,0.5215
0,0,0,0,1,1,0,0.25,0.3053061224489796,0.1632653061224489,3,0,0,0,0.5660000000000001
0,1,0,0,0,1,0,0.5192307692307693,0.23510204081632652,0.3877551020408162,1,0,0,0,0.37200000000000005
0,0,0,1,0,0,1,0.0961538461538462,0.5910204081632653,0.8775510204081631,1,0,0,0,0.7585
0,0,0,1,0,1,0,0.0,0.20244897959183672,0.3061224489795918,2,0,0,0,0.60575
0,0,0,1,0,1,0,0.4807692307692308,0.4522448979591837,0.5306122448979591,0,0,0,0,0.80025
0,1,0,0,0,1,0,0.730769230769231,0.18612244897959182,0.2653061224489795,3,0,0,0,0.341
0,0,0,0,1,1,0,0.4807692307692308,0.3477551020408164,0.4693877551020408,1,0,0,0,0.7529999999999999
0,0,0,1,0,1,0,0.8846153846153847,0.7118367346938775,0.9795918367346936,3,0,0,0,0.2019999999999999
0,0,0,0,1,1,0,0.9423076923076924,0.42612244897959184,0.2653061224489795,0,0,0,0,0.35675000000000007
1,0,0,1,0,0,0,0.8653846153846155,0.12081632653061225,0.1020408163265306,1,0,0,0,0.58325
0,1,0,0,0,1,0,0.6923076923076924,0.23510204081632652,0.3877551020408162,1,0,0,0,0.088
0,0,0,1,0,0,1,0.980769230769231,0.016326530612244882,0.0408163265306122,0,0,0,0,0.4655
0,1,0,0,0,1,0,0.3076923076923077,0.1926530612244898,0.0816326530612244,0,0,0,0,0.28575000000000006
0,0,0,0,1,1,0,0.730769230769231,0.7673469387755103,0.9183673469387754,0,0,0,0,0.32875000000000004
0,0,0,1,0,1,0,0.3076923076923077,0.21714285714285714,0.1428571428571428,0,0,0,0,0.21675000000000016
0,0,0,1,0,1,0,0.7692307692307693,0.4979591836734695,0.2448979591836734,1,0,0,0,0.58275
0,0,1,0,0,0,1,0.5000000000000001,0.2759183673469388,0.4897959183673469,0,0,0,0,0.8274999999999999
0,0,1,0,0,0,1,0.1346153846153846,0.550204081632653,0.7755102040816325,1,0,0,0,0.8145
0,0,0,1,0,1,0,0.1730769230769231,0.5142857142857143,0.2857142857142856,2,0,0,0,0.5415
0,0,1,0,0,0,1,0.1538461538461538,0.43755102040816324,0.693877551020408,2,0,0,0,0.6557500000000002
0,0,0,1,0,0,1,0.0,0.7673469387755103,0.9183673469387754,0,0,0,0,0.7982500000000001
0,0,0,0,1,1,0,0.8846153846153847,0.1763265306122449,0.0408163265306122,3,0,0,0,0.37
0,0,0,0,1,1,0,0.8461538461538461,0.7036734693877551,0.9591836734693876,3,0,0,0,0.51075
0,1,0,0,0,1,0,0.7884615384615384,0.5322448979591837,0.5306122448979591,0,0,0,0,0.13875
0,0,0,0,1,0,1,0.3461538461538461,0.3526530612244898,0.0816326530612244,1,0,0,0,0.39075000000000004
0,0,1,0,0,0,1,0.980769230769231,0.46367346938775506,0.9591836734693876,1,0,0,0,0.2305
0,1,0,0,0,0,0,0.4038461538461538,0.40979591836734697,0.2244897959183673,1,0,1,0,0.6254999999999998
0,0,1,0,0,1,0,0.1923076923076924,0.313469387755102,0.183673469387755,0,0,0,0,0.33600000000000013
0,0,0,0,1,1,0,0.4615384615384615,0.7836734693877552,0.9591836734693876,1,0,0,0,0.2625
0,1,0,0,0,1,0,0.25,0.1763265306122449,0.0408163265306122,0,0,0,0,0.71375
1,1,0,0,0,0,0,0.7500000000000001,0.3069387755102041,0.3673469387755101,1,0,0,0,0.2282499999999999
0,0,0,0,1,0,1,0.6730769230769232,0.3216326530612245,0.2040816326530612,0,0,0,0,0.40074999999999994
0,0,0,0,1,1,0,0.7884615384615384,0.3559183673469388,0.4897959183673469,0,0,0,0,0.5687500000000001
0,0,0,1,0,1,0,0.2692307692307693,0.6546938775510205,0.836734693877551,0,0,0,0,0.551
0,0,1,0,0,0,1,0.903846153846154,0.34938775510204084,0.673469387755102,2,0,0,0,0.46775
0,1,0,0,0,1,0,0.730769230769231,0.48000000000000004,1.0,2,0,0,0,0.6020000000000001
1,1,0,0,0,0,0,0.25,0.32326530612244897,0.4081632653061224,2,0,0,0,0.7074999999999999
0,0,0,0,1,1,0,0.7884615384615384,0.6138775510204082,0.7346938775510203,1,0,0,0,0.38525
0,0,0,0,1,1,0,0.0769230769230769,0.5273469387755102,0.9183673469387754,2,0,0,0,0.6672500000000001
1,0,0,1,0,0,0,0.5576923076923077,0.3461224489795919,0.2653061224489795,1,0,0,0,0.7282500000000001
0,0,1,0,0,0,1,0.0961538461538462,0.42775510204081635,0.4693877551020408,1,0,0,0,0.6254999999999998
0,1,0,0,0,1,0,0.980769230769231,0.3657142857142857,0.7142857142857142,0,0,0,0,0.8465
0,0,1,0,0,0,1,0.0,0.5469387755102042,0.3673469387755101,3,0,0,0,0.24725
0,0,0,1,0,1,0,0.6153846153846154,0.24979591836734694,0.2244897959183673,2,0,0,0,0.744
1,1,0,0,0,0,0,0.2115384615384615,0.17795918367346938,0.2448979591836734,2,0,0,0,0.4315
0,0,1,0,0,0,1,0.903846153846154,0.653061224489796,0.6326530612244897,1,0,0,0,0.90075
0,0,0,1,0,1,0,0.2115384615384615,0.4326530612244899,0.0816326530612244,2,0,0,0,0.38700000000000007
0,1,0,0,0,1,0,0.5961538461538463,0.22857142857142856,0.5714285714285714,1,0,0,0,0.4130000000000001
0,0,0,1,0,1,0,0.1923076923076924,0.5583673469387755,0.7959183673469387,0,0,0,0,0.5407500000000001
0,0,1,0,0,0,1,0.6346153846153847,0.6710204081632654,0.8775510204081631,1,0,0,0,0.8185
0,0,0,0,1,1,0,0.1538461538461538,0.416326530612245,0.0408163265306122,2,0,0,0,0.25250000000000006
0,1,0,0,0,1,0,0.3846153846153847,0.6775510204081634,0.693877551020408,0,0,0,0,0.44325000000000003
0,1,0,0,0,1,0,0.326923076923077,0.42122448979591837,0.6530612244897959,2,0,0,0,0.6367499999999998
0,0,1,0,0,0,1,0.3076923076923077,0.5551020408163266,0.3877551020408162,1,0,0,0,0.30300000000000016
0,0,0,1,0,1,0,0.6346153846153847,0.3983673469387755,0.7959183673469387,1,0,0,0,0.32399999999999984
0,0,0,0,1,1,0,0.5576923076923077,0.09795918367346937,0.2448979591836734,1,0,0,0,0.34
0,0,0,1,0,0,1,0.0,0.2253061224489796,0.1632653061224489,2,0,0,0,0.7492499999999999
1,1,0,0,0,0,0,0.8846153846153847,0.048979591836734684,0.1224489795918367,3,0,0,0,0.5640000000000001
0,1,0,0,0,0,0,0.2307692307692308,0.41469387755102044,0.836734693877551,1,0,1,0,0.80525
1,0,0,1,0,0,0,0.7884615384615384,0.5910204081632653,0.8775510204081631,0,0,0,0,0.15699999999999992
0,0,1,0,0,0,1,0.9230769230769232,0.04081632653061224,0.1020408163265306,1,0,0,0,0.41375000000000006
0,0,0,0,1,1,0,0.4230769230769231,0.13714285714285712,0.1428571428571428,1,0,0,0,0.14574999999999994
0,0,0,0,1,0,1,0.1346153846153846,0.3934693877551021,0.183673469387755,2,0,0,0,0.6060000000000001
0,1,0,0,0,1,0,0.7884615384615384,0.4473469387755102,0.9183673469387754,0,0,0,0,0.66475
0,0,0,0,1,1,0,0.9230769230769232,0.5240816326530613,0.510204081632653,0,0,0,0,0.4
0,0,1,0,0,0,1,0.6923076923076924,0.12081632653061225,0.1020408163265306,2,0,0,0,0.1385
0,0,0,0,1,1,0,0.4615384615384615,0.4555102040816327,0.9387755102040816,1,0,0,0,0.76
1,1,0,0,0,0,0,0.576923076923077,0.2204081632653061,0.5510204081632653,0,0,0,0,0.6242499999999999
0,1,0,0,0,0,0,0.3076923076923077,0.17959183673469384,0.4489795918367346,0,0,1,0,0.14225
0,0,0,1,0,1,0,0.0192307692307692,0.5991836734693878,0.8979591836734693,3,0,0,0,0.8240000000000001
0,0,1,0,0,0,1,1.0,0.4310204081632653,0.8775510204081631,2,0,0,0,0.654
0,1,0,0,0,1,0,0.4807692307692308,0.2416326530612245,0.2040816326530612,1,0,0,0,0.68375
0,1,0,0,0,1,0,0.5384615384615385,0.7102040816326531,0.7755102040816325,0,0,0,0,0.37525
0,0,0,1,0,0,1,0.9230769230769232,0.23510204081632652,0.3877551020408162,0,0,0,0,0.4747500000000001
0,1,0,0,0,0,1,0.6153846153846154,0.623673469387755,0.9591836734693876,0,0,0,0,0.6507499999999999
1,0,1,0,0,0,0,0.7115384615384616,0.4473469387755102,0.9183673469387754,3,0,0,0,0.52025
0,0,0,0,1,1,0,0.8653846153846155,0.3314285714285714,0.4285714285714285,1,0,0,0,0.28200000000000003
0,1,0,0,0,1,0,0.2692307692307693,0.35918367346938773,0.8979591836734693,0,0,0,0,0.48775
0,0,0,0,1,1,0,0.2307692307692308,0.4718367346938775,0.9795918367346936,1,0,0,0,0.14975
0,0,0,0,1,1,0,0.326923076923077,0.14530612244897959,0.1632653061224489,1,0,0,0,0.17949999999999994
0,0,0,0,1,1,0,0.7884615384615384,0.40653061224489795,0.8163265306122448,1,0,0,0,0.66875
0,0,0,0,1,1,0,0.7884615384615384,0.16816326530612247,0.0204081632653061,1,0,0,0,0.073
0,0,0,0,1,1,0,0.6923076923076924,0.7102040816326531,0.7755102040816325,0,0,0,0,0.23175000000000015
0,0,1,0,0,1,0,0.8653846153846155,0.16979591836734692,0.2244897959183673,0,0,0,0,0.841
0,0,1,0,0,0,1,0.4807692307692308,0.2840816326530612,0.510204081632653,0,0,0,0,0.8054999999999999
0,0,0,1,0,0,1,0.2884615384615385,0.653061224489796,0.6326530612244897,0,0,0,0,0.17975000000000002
1,0,1,0,0,0,0,0.7500000000000001,0.8000000000000002,1.0,0,0,0,0,0.8204999999999999
0,1,0,0,0,1,0,0.1346153846153846,0.2563265306122449,0.0408163265306122,3,0,0,0,0.69275
0,0,0,1,0,0,1,0.1538461538461538,0.0963265306122449,0.0408163265306122,1,0,0,0,0.6897500000000001
0,0,0,0,1,1,0,0.6153846153846154,0.45387755102040817,0.7346938775510203,1,0,0,0,0.807
0,1,0,0,0,1,0,1.0,0.39510204081632655,0.3877551020408162,1,0,0,0,0.73575
0,0,0,1,0,0,1,0.9615384615384616,0.6040816326530614,0.510204081632653,1,0,0,0,0.6875
0,0,0,1,0,1,0,0.4038461538461538,0.4555102040816327,0.9387755102040816,1,0,0,0,0.23224999999999998
1,0,1,0,0,0,0,0.5384615384615385,0.12897959183673469,0.1224489795918367,1,0,0,0,0.43050000000000016
